i, A atom number, A Group, A Period, A Electron negativity, A Covalent radius, A Atom radius, A Van der Wahls radius, A Electron affinity, A Ionisation energy, A Average oxidation number, A Difference between smallest and largest oxidation number, A Noble gas, A Number of s electrons, A Number of p electron, A Number of d electron, A Pettifour radius, A Atomization energy pr atom, B Atom number, B Group, B Period, B Electron negativity, B Covalent radius, B Atom radius, B Van der Wahls radius, B Electron affinity, B Ionesation energy, B Average oxidation number, B Difference between smallest and largest oxidation number, B Noble gas, B Number of s electrons, B Number of p electron, B Number of d electron, B Pettifour radius, B Atomization energy pr atom, 
145, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
146, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
147, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.968638950736, 0.459878517277, -1.19080075196, 1.48205149402, -1.41721353666, -1.68313367722, 0.085819402909, -0.24412144802, 1.06685271196, -2.17946922277, -0.767365736931, -1.19080075196, 0.0, 0.459878517277, -0.881917103688, 1.76712882078, -0.286428999603, 
148, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.908800251076, 1.27744032577, -1.19080075196, 2.42014123089, -1.46167513781, -1.95723178242, 0.0164703904573, 1.52207406075, 2.56097862441, -2.78001183295, -1.23959080581, -1.19080075196, 0.0, 1.27744032577, -0.881917103688, 2.66872515791, 1.14477178802, 
149, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.60960675278, -1.17524509971, -0.283523988562, -1.19324145929, 0.272327307045, 1.09210963789, 0.890267947349, -0.309296037596, -1.07983162263, 0.823243828119, -1.23959080581, -0.283523988562, 0.0, -1.17524509971, -0.881917103688, -1.04585175107, -0.41084260424, 
150, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
151, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
152, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, -0.430090653802, 1.27744032577, -0.283523988562, 0.995634593417, -0.261211906757, -0.586741256437, 0.404824860187, 1.71465031137, 0.811397904474, 0.102592695905, 1.59375960747, -0.283523988562, 0.0, 1.27744032577, -0.881917103688, 0.324574681367, 1.28651443045, 
153, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 0.467489841089, -1.17524509971, 0.623752774836, -1.00214910548, 0.761404919696, 1.29768321679, -2.02239057562, -0.45205088411, -1.17891117363, 0.823243828119, -1.23959080581, 0.623752774836, 0.0, -1.17524509971, 1.13389341903, -1.11797945804, 0.0979201718635, 
154, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 0.527328540748, -0.357683291215, 0.623752774836, -0.706824558685, 0.672481717396, 0.646700216948, 0.543522885091, -0.833235428962, -0.437012292301, 0.422882088, -0.29514066805, 0.623752774836, 0.0, -0.357683291215, 1.13389341903, -0.649149362735, -0.266433956001, 
155, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 0.587167240407, 0.459878517277, 0.623752774836, -0.0640593686059, 0.494635312795, 0.269815322303, 0.612871897542, 0.265285642172, -0.451228224709, 0.823243828119, 0.649309469711, 0.623752774836, 0.0, 0.459878517277, 1.13389341903, -0.216383120912, 0.447611267753, 
156, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 0.647005940067, 1.27744032577, 0.623752774836, 0.648193950131, 0.405712110495, -0.0728073091929, 0.543522885091, 1.4878433587, 0.358294511885, 0.102592695905, 1.59375960747, 0.623752774836, 0.0, 1.27744032577, 1.13389341903, 0.216383120912, 1.3567192502, 
157, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 1.60442513462, -0.357683291215, 1.53102953823, -0.932660976821, 1.5617137404, 1.33194547994, -2.02239057562, -0.620753212181, -0.900483105209, 0.422882088, -0.29514066805, 1.53102953823, 0.0, -0.357683291215, 1.13389341903, -0.793404776676, -0.165570069385, 
158, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 1.66426383428, 0.459878517277, 1.53102953823, -0.845800816, 1.3838673358, 0.955060585295, 0.834788737388, 0.219953565683, -0.742929732782, 0.823243828119, 0.649309469711, 1.53102953823, 0.0, 0.459878517277, 1.13389341903, -0.360638534853, 0.494266369492, 
159, -0.611970611705, 0.785876190923, -0.630547667862, -0.0678074071655, -0.601351587728, -0.991264125408, 0.640121754048, -1.0978774603, 1.40260797707, -0.710159178024, -0.691883384835, -0.630547667862, 0.621149556591, -0.562039011517, 1.12954974388, 0.485370580187, 1.11947172495, 1.72410253393, 1.27744032577, 1.53102953823, 0.127032985202, 1.25048253235, 0.612437953799, 0.723830317465, 1.21058893768, -0.17676647997, 0.222701217941, 1.59375960747, 1.53102953823, 0.0, 1.27744032577, 1.13389341903, 0.0721277069705, 1.35272024148, 
160, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -1.14815504971, -1.9928069082, -1.19080075196, -0.950033008986, -1.01705912631, 0.098504006555, -2.02239057562, -1.31962735246, -1.02237883502, -0.377841392237, -1.23959080581, -1.19080075196, 0.0, -1.9928069082, -0.881917103688, -0.937660190617, -0.971148159407, 
161, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
162, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
163, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.968638950736, 0.459878517277, -1.19080075196, 1.48205149402, -1.41721353666, -1.68313367722, 0.085819402909, -0.24412144802, 1.06685271196, -2.17946922277, -0.767365736931, -1.19080075196, 0.0, 0.459878517277, -0.881917103688, 1.76712882078, -0.286428999603, 
164, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.908800251076, 1.27744032577, -1.19080075196, 2.42014123089, -1.46167513781, -1.95723178242, 0.0164703904573, 1.52207406075, 2.56097862441, -2.78001183295, -1.23959080581, -1.19080075196, 0.0, 1.27744032577, -0.881917103688, 2.66872515791, 1.14477178802, 
165, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.60960675278, -1.17524509971, -0.283523988562, -1.19324145929, 0.272327307045, 1.09210963789, 0.890267947349, -0.309296037596, -1.07983162263, 0.823243828119, -1.23959080581, -0.283523988562, 0.0, -1.17524509971, -0.881917103688, -1.04585175107, -0.41084260424, 
166, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
167, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
168, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, -0.430090653802, 1.27744032577, -0.283523988562, 0.995634593417, -0.261211906757, -0.586741256437, 0.404824860187, 1.71465031137, 0.811397904474, 0.102592695905, 1.59375960747, -0.283523988562, 0.0, 1.27744032577, -0.881917103688, 0.324574681367, 1.28651443045, 
169, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 0.467489841089, -1.17524509971, 0.623752774836, -1.00214910548, 0.761404919696, 1.29768321679, -2.02239057562, -0.45205088411, -1.17891117363, 0.823243828119, -1.23959080581, 0.623752774836, 0.0, -1.17524509971, 1.13389341903, -1.11797945804, 0.0979201718635, 
170, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 0.527328540748, -0.357683291215, 0.623752774836, -0.706824558685, 0.672481717396, 0.646700216948, 0.543522885091, -0.833235428962, -0.437012292301, 0.422882088, -0.29514066805, 0.623752774836, 0.0, -0.357683291215, 1.13389341903, -0.649149362735, -0.266433956001, 
171, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 0.587167240407, 0.459878517277, 0.623752774836, -0.0640593686059, 0.494635312795, 0.269815322303, 0.612871897542, 0.265285642172, -0.451228224709, 0.823243828119, 0.649309469711, 0.623752774836, 0.0, 0.459878517277, 1.13389341903, -0.216383120912, 0.447611267753, 
172, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 0.647005940067, 1.27744032577, 0.623752774836, 0.648193950131, 0.405712110495, -0.0728073091929, 0.543522885091, 1.4878433587, 0.358294511885, 0.102592695905, 1.59375960747, 0.623752774836, 0.0, 1.27744032577, 1.13389341903, 0.216383120912, 1.3567192502, 
173, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 1.60442513462, -0.357683291215, 1.53102953823, -0.932660976821, 1.5617137404, 1.33194547994, -2.02239057562, -0.620753212181, -0.900483105209, 0.422882088, -0.29514066805, 1.53102953823, 0.0, -0.357683291215, 1.13389341903, -0.793404776676, -0.165570069385, 
174, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 1.66426383428, 0.459878517277, 1.53102953823, -0.845800816, 1.3838673358, 0.955060585295, 0.834788737388, 0.219953565683, -0.742929732782, 0.823243828119, 0.649309469711, 1.53102953823, 0.0, 0.459878517277, 1.13389341903, -0.360638534853, 0.494266369492, 
175, -0.5700939291, 0.983467918927, -0.630547667862, 0.256930107423, -0.567166226152, -0.354207577415, 1.14270061819, -0.39905747345, -0.786516459908, 0.259097957123, -0.691883384835, -0.630547667862, 0.621149556591, 0.38910393105, 1.12954974388, 0.913209756045, 0.678632408128, 1.72410253393, 1.27744032577, 1.53102953823, 0.127032985202, 1.25048253235, 0.612437953799, 0.723830317465, 1.21058893768, -0.17676647997, 0.222701217941, 1.59375960747, 1.53102953823, 0.0, 1.27744032577, 1.13389341903, 0.0721277069705, 1.35272024148, 
176, -0.528217246495, 1.18105964693, -0.630547667862, 0.662852000659, -0.703907672457, -1.01401614498, -0.815262873371, 1.00320493879, 0.438720025026, 1.22835509227, -0.691883384835, -0.630547667862, 0.621149556591, 1.34024687362, 1.12954974388, 1.30539566725, 0.132444393469, -1.14815504971, -1.9928069082, -1.19080075196, -0.950033008986, -1.01705912631, 0.098504006555, -2.02239057562, -1.31962735246, -1.02237883502, -0.377841392237, -1.23959080581, -1.19080075196, 0.0, -1.9928069082, -0.881917103688, -0.937660190617, -0.971148159407, 
177, -0.528217246495, 1.18105964693, -0.630547667862, 0.662852000659, -0.703907672457, -1.01401614498, -0.815262873371, 1.00320493879, 0.438720025026, 1.22835509227, -0.691883384835, -0.630547667862, 0.621149556591, 1.34024687362, 1.12954974388, 1.30539566725, 0.132444393469, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
178, -0.528217246495, 1.18105964693, -0.630547667862, 0.662852000659, -0.703907672457, -1.01401614498, -0.815262873371, 1.00320493879, 0.438720025026, 1.22835509227, -0.691883384835, -0.630547667862, 0.621149556591, 1.34024687362, 1.12954974388, 1.30539566725, 0.132444393469, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
